gi_no,title,company_name,company_id,career,education,employment_type,deadline_raw,job_function,job_categories
284376,[NC][NextAction] 배경 에셋 제작 아티스트 모집,NC,11525247,경력2년↑ ,학력무관,정규직,~09/21,모델링,모델링;엔진
284374,[NC][단기계약직] 인사·근태 운영지원 담당자 모집,NC,11525247,신입,,계약직,~09/09,인사,인사
284371,[Studio Support Div.] Partner Relationship Manager (5-10년 / 계약직),(주)크래프톤,22302337,경력5년↑ ,학력무관,계약직,채용시,사업기획(국내),사업기획(국내)
284370,[Studio Support Div.] Studio Relationship Manager (3-6년 / 계약직),(주)크래프톤,22302337,경력3년↑ ,학력무관,계약직,채용시,사업기획(국내),사업기획(국내)
284368,[Finance Div.] 공시/주주총회 담당 (1년 이상 / 계약직),(주)크래프톤,22302337,경력1년↑ ,학력무관,계약직,채용시,사무·회계,사무·회계;재무;회계;세무
284377,[PUBG Franchise] PUBG BATTLEGROUNDS Global Marketer (1-3년 / 계약직),(주)크래프톤,22302337,경력1년↑ ,학력무관,계약직,채용시,마케팅,마케팅;해외 마케팅
284378,[NC]글로벌 신규시장 발굴 및 사업PM,NC,11525247,경력3년↑ ,,정규직,~10/25,사업기획(해외),사업기획(해외);사업관리;리서치
284375,[NC][NextAction] 배경 에셋 제작 아티스트 모집,NC,11525247,경력2년↑ ,학력무관,정규직,~09/21,모델링,모델링;엔진
283604,’세븐나이츠키우기’  시스템/컨텐츠 기획자 모집,넷마블넥서스,33563803,경력무관,학력무관,정규직,채용시,게임개발(모바일),게임개발(모바일);게임기획
284367,[미래시] 연출 애니메이터,㈜컨트롤나인,41909341,경력3년↑ ,학력무관,정규직,~09/30,애니메이션,애니메이션;이펙트·FX;영상제작·편집
281882,[파이드픽셀즈] 게임 운영 담당자 채용,파이드픽셀즈,43578584,경력무관,학력무관,정규직,채용시,게임운영,게임운영
283078,[로드나인] 글로벌 기획,NX3GAMES,21560497,경력3년↑ ,학력무관,정규직,~09/24,게임개발(모바일),게임개발(모바일);인터페이스 디자인;이펙트·FX;게임기획
283559,[KANA] 전 부문 모집,NX3GAMES,21560497,경력3년↑ ,학력무관,정규직,08/06(목),인터페이스 디자인,인터페이스 디자인;원화;애니메이션;이펙트·FX;게임기획
284339,[KANA] 개발 PM,NX3GAMES,21560497,경력5년↑ ,학력무관,정규직,채용시,게임개발(모바일),게임개발(모바일);애니메이션;이펙트·FX;게임기획
284337,[슈터본부] 슈터플랫폼실 웹 애플리케이션 엔지니어,넥슨,11527672,경력4년↑ ,학력무관,정규직,4일 전,게임개발(클라이언트),게임개발(클라이언트);게임개발(모바일)
284335,[빈딕투스 디파잉 페이트] 글로벌 마케터,넥슨,11527672,경력5년↑ ,학력무관,정규직,4일 전,사업기획(해외),사업기획(해외);해외 마케팅
283279,[Project ZETA] 3D 캐릭터 애니메이터 모집,너바나나,37626343,경력5년↑ ,학력무관,정규직,채용시,애니메이션,애니메이션
283280,[Project ZETA] 3D 캐릭터 모델러 모집,너바나나,37626343,경력5년↑ ,학력무관,정규직,채용시,모델링,모델링
283283,[Project ZETA] 캐릭터 컨셉 원화가 모집,너바나나,37626343,경력3년↑ ,학력무관,정규직,채용시,원화,원화
283515,[Project ZETA] 이펙터 모집,너바나나,37626343,경력3년↑ ,학력무관,정규직,채용시,이펙트·FX,이펙트·FX
283278,[Project ZETA] TA (Technical Artist) 모집,너바나나,37626343,경력3년↑ ,학력무관,정규직,채용시,모델링,모델링;애니메이션;이펙트·FX;엔진
284333,[프로젝트 BB] 월드 빌더,딜로퀘스트,50204664,경력3년↑ ,,정규직,4일 전,인터페이스 디자인,인터페이스 디자인;모델링
282900,[OUTANT] 전 부문 모집,NX3GAMES,21560497,경력3년↑ ,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트);인터페이스 디자인;원화;애니메이션;게임기획
284319,[프로젝트S] 콘텐츠 기획자 모집,라이온하트스튜디오,27153410,경력3년↑ ,학력무관,정규직,채용시,게임개발(모바일),게임개발(모바일);게임기획
284318,[프로젝트S] 시스템 기획자 모집,라이온하트스튜디오,27153410,경력3년↑ ,학력무관,정규직,채용시,게임개발(모바일),게임개발(모바일);게임기획
284323,[Publishing Services Management Div.] 글로벌 라이브 서비스 운영 담당자 (5년 이상),(주)크래프톤,22302337,경력5년↑ ,학력무관,정규직,채용시,사업기획(국내),사업기획(국내)
284320,[AA 스튜디오] 스파인 애니메이터,㈜넥슨게임즈,13488254,경력3년↑ ,학력무관,정규직,채용시,애니메이션,애니메이션
284308,[AI센터] AI 게임/서비스 프로덕트 및 품질관리 담당,스마일게이트,18140850,경력무관,학력무관,정규직,채용시,게임AI 개발,게임AI 개발
284306,[LOST ARK] 시나리오기획 담당,스마일게이트,18140850,경력2년↑ ,학력무관,정규직,채용시,게임기획,게임기획
284305,[LOST ARK Mobile] 퀘스트기획 담당 모집,스마일게이트,18140850,경력5년↑ ,학력무관,정규직,채용시,게임기획,게임기획
284303,[LOST ARK Mobile] 개발QA 담당 모집,스마일게이트,18140850,경력1년↑ ,학력무관,정규직,채용시,QA·테스터,QA·테스터
284300,[LOST ARK] 게임 데이터 엔지니어 담당 모집 (플랫폼개발),스마일게이트,18140850,경력3년↑ ,학력무관,정규직,채용시,플랫폼 개발,플랫폼 개발
284299,[LOST ARK] 게임 데이터엔지니어 담당 모집,스마일게이트,18140850,경력무관,학력무관,정규직,채용시,플랫폼 개발,플랫폼 개발
284297,[LOST ARK Mobile] 개발PM 담당 모집,스마일게이트,18140850,경력4년↑ ,학력무관,정규직,채용시,게임기획,게임기획
284287,[LOST ARK] UI디자인 담당 모집,스마일게이트,18140850,경력무관,학력무관,정규직,채용시,인터페이스 디자인,인터페이스 디자인
284293,[LOST ARK] UI기획 담당 모집,스마일게이트,18140850,경력2년↑ ,학력무관,정규직,채용시,게임기획,게임기획
284294,[LOST ARK Mobile] UI 위젯제작 담당,스마일게이트,18140850,경력5년↑ ,학력무관,정규직,채용시,인터페이스 디자인,인터페이스 디자인
284295,[LOST ARK Mobile] UI아트 담당,스마일게이트,18140850,경력5년↑ ,학력무관,정규직,채용시,인터페이스 디자인,인터페이스 디자인
284296,[LOST ARK Mobile] UI/UX기획 담당,스마일게이트,18140850,경력5년↑ ,학력무관,정규직,채용시,게임기획,게임기획
284276,[LOST ARK Mobile] 배경원화(컨셉) 담당 모집,스마일게이트,18140850,경력3년↑ ,학력무관,정규직,채용시,원화,원화
284277,[LOST ARK Mobile] 배경 프랍 3D모델링(제작) 담당 모집,스마일게이트,18140850,경력3년↑ ,학력무관,정규직,채용시,모델링,모델링
284278,[LOST ARK Mobile] 캐릭터3D모델링(제작) 담당 모집,스마일게이트,18140850,경력5년↑ ,학력무관,정규직,채용시,모델링,모델링
284279,[LOST ARK Mobile] 캐릭터3D모델링(제작) 담당 (계약직),스마일게이트,18140850,경력무관,학력무관,계약직,채용시,모델링,모델링
284280,[LOST ARK Mobile] 캐릭터컨셉(원화) 담당 모집,스마일게이트,18140850,경력3년↑ ,학력무관,정규직,채용시,원화,원화
284281,[LOST ARK Mobile] 캐릭터컨셉(원화) 담당 모집 (계약직),스마일게이트,18140850,경력무관,학력무관,계약직,채용시,원화,원화
284275,[LOST ARK Mobile] 이펙트 담당 모집,스마일게이트,18140850,경력3년↑ ,학력무관,정규직,채용시,이펙트·FX,이펙트·FX
284286,[LOST ARK Mobile] 연출 담당 모집,스마일게이트,18140850,경력3년↑ ,학력무관,정규직,채용시,영상제작·편집,영상제작·편집
284285,[LOST ARK Mobile] 시네마틱 애니메이션 담당,스마일게이트,18140850,경력3년↑ ,학력무관,정규직,채용시,애니메이션,애니메이션
284274,[LOST ARK Mobile] 애니메이션 담당,스마일게이트,18140850,경력5년↑ ,학력무관,정규직,채용시,애니메이션,애니메이션
284284,[LOST ARK Mobile] TA 담당 모집,스마일게이트,18140850,경력3년↑ ,학력무관,정규직,채용시,이펙트·FX,이펙트·FX
284283,[LOST ARK Mobile] 캐릭터 리깅 담당 (계약직),스마일게이트,18140850,경력무관,학력무관,계약직,채용시,애니메이션,애니메이션
284263,[LOST ARK Mobile] 캐릭터 리깅 담당,스마일게이트,18140850,경력무관,학력무관,정규직,채용시,애니메이션,애니메이션
284273,[LOST ARK Mobile] 태국어 현지화 담당 (계약직),스마일게이트,18140850,경력무관,학력무관,계약직,채용시,사업기획(해외),사업기획(해외);사업관리;번역
284266,[LOST ARK Mobile] 프랑스어 현지화 담당 (계약직),스마일게이트,18140850,경력무관,학력무관,계약직,채용시,사업기획(해외),사업기획(해외);사업관리;번역
284267,[LOST ARK Mobile] 독일어 현지화 담당 (계약직),스마일게이트,18140850,경력무관,학력무관,계약직,채용시,사업기획(해외),사업기획(해외);사업관리;번역
284268,[LOST ARK Mobile] 중남미 스페인어 현지화 담당 (계약직),스마일게이트,18140850,경력무관,학력무관,계약직,채용시,사업기획(해외),사업기획(해외);사업관리;번역
284269,[LOST ARK Mobile] 인도네시아어 현지화 담당 (계약직),스마일게이트,18140850,경력무관,학력무관,계약직,채용시,사업기획(해외),사업기획(해외);사업관리;번역
284271,[LOST ARK Mobile] 브라질 포르투갈어 현지화 담당 (계약직),스마일게이트,18140850,경력무관,학력무관,계약직,채용시,사업기획(해외),사업기획(해외);사업관리;번역
284272,[LOST ARK Mobile] 일본어 현지화 담당 (계약직),스마일게이트,18140850,경력무관,학력무관,계약직,채용시,사업기획(해외),사업기획(해외);사업관리;번역
284265,[LOST ARK Mobile] 중국어(간체) 현지화 담당 (계약직),스마일게이트,18140850,경력무관,학력무관,계약직,채용시,사업기획(해외),사업기획(해외);사업관리;번역
284264,[LOST ARK Mobile] 중국어(번체) 현지화 담당 (계약직),스마일게이트,18140850,경력무관,학력무관,계약직,채용시,사업기획(해외),사업기획(해외);사업관리;번역
284292,[라인게임즈] 보안 전략 담당자 모집,라인게임즈㈜,22052046,경력3년↑ ,학력무관,정규직,~09/11,보안,보안
284270,[던전앤파이터 아라드] 전투 디자이너,㈜넥슨게임즈,13488254,경력8년↑ ,학력무관,정규직,채용시,게임기획,게임기획
283868,[Project EA] 배경 원화가,㈜에이버튼,43885377,경력3년↑ ,학력무관,정규직,채용시,원화,원화
284253,[프로젝트O] 클라이언트 프로그래머 모집,라이온하트스튜디오,27153410,경력1년↑ ,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트)
281161,[KANA] 연출 애니메이터,NX3GAMES,21560497,경력8년↑ ,학력무관,정규직,채용시,게임개발(모바일),게임개발(모바일);인터페이스 디자인;모델링;애니메이션;이펙트·FX
281162,[KANA] 3D 캐릭터 애니메이터,NX3GAMES,21560497,경력5년↑ ,학력무관,정규직,채용시,게임개발(모바일),게임개발(모바일);인터페이스 디자인;모델링;애니메이션;이펙트·FX
281168,[로드나인] 전 부문 모집,NX3GAMES,21560497,경력3년↑ ,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트);원화;모델링;애니메이션;게임기획
281604,[개발실] 비주얼팀 캐릭터 모델링 파트,NX3GAMES,21560497,경력3년↑ ,학력무관,정규직,채용시,게임AI 개발,게임AI 개발;모델링;이펙트·FX
281974,[개발실] 모션 캡쳐 운용 담당,NX3GAMES,21560497,경력1년↑ ,학력무관,정규직,06/26(금),게임개발(모바일),게임개발(모바일);모델링;애니메이션;이펙트·FX;게임기획
281975,[로드나인] 캐릭터 모델러,NX3GAMES,21560497,경력4년↑ ,학력무관,정규직,06/26(금),원화,원화;모델링;애니메이션;이펙트·FX
282887,[로드나인] 서버 프로그래머,NX3GAMES,21560497,경력4년↑ ,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트);게임개발(모바일);게임기획;서버;네트워크
282906,[OUTANT] 전투 기획,NX3GAMES,21560497,경력3년↑ ,학력무관,정규직,채용시,게임개발(모바일),게임개발(모바일);게임기획
283102,[OUTANT] 애니메이터,NX3GAMES,21560497,경력3년↑ ,학력무관,정규직,07/27(월),인터페이스 디자인,인터페이스 디자인;원화;애니메이션;이펙트·FX
283473,[KANA] 컨텐츠 기획,NX3GAMES,21560497,경력3년↑ ,학력무관,정규직,08/04(화),게임개발(모바일),게임개발(모바일);게임기획
283689,[OUTANT] 서버 프로그래머,NX3GAMES,21560497,경력5년↑ ,학력무관,정규직,08/11(화),서버,서버;네트워크
283691,[OUTANT] 클라이언트 컨텐츠 프로그래머,NX3GAMES,21560497,경력5년↑ ,학력무관,정규직,08/11(화),엔진,엔진;시스템·DB
